Text,Label
agr ap yhn mjy yei khty hn insan umed bt rha dunia to mei yei kahon khuda khud btadia dunia sahry makri k jalay b kamzor hn yhn apko anxiety depresion k patients naxr ayngy is hal tk is leh pohnchy k naumed gye,mild
hosle kami meri muskurahat chhupa lia,mild
yh light kahisy pta k hmahinn bechahie hyh hmsy ziada kdi ri ty kdi jri enu kehrahin anian janian lgian,mild
social media ney salun sey pakistaniun mayosii pheylayii shukria,mild
hr dua bad mere mathe hath phirana hr naumedgi mera sayya chodana meri hr hr khuda bhi lad mother ma,mild
same depresion rona tab bi lekin itna n jitna twet n rulya or hr mint bad rulya hahi koi video dekh ly,mild
hosle kami meri ankhon mahinn udas bhri kahani likh dy,mild
hr rishta bikhr hahi jahise zindagi mayos hokr usne hume thukra dia,mild
thakwat ye alam k gla dbaye mout jaye,mild
bro mujhay bachpan say iski smell say uljhan hoty,mild
ulajhao meri khushian gaye ab andheron mahinn baste,mild
bechahi rehtay vo loug jinhahi hr bat yad rehty,mild
dasnamit shres his keakhoyakeapaya story explahining that kayi br apni zindagi mahinn we find ourselves at crosroads to fulfill our dream humko mushkil fahisle lene padte,mild
bas bechayni dil mahin agayi bas bechayni khatam hojaye ham,mild
udas tanhahi yadahin bechaeny,mild
tumne pocha nahin kabhi sabab meri udas ek sabab bhi meri udas udas,mild
susti wajah mahinne subah workout mis dia,mild
yh ajeb c bechahi pata nahi hoi rhy,mild
ajeb si bechayni kisi khone ahsas kitni sre drd feling bullywod plotted kill sr,mild
bechahi rehtay vo loug jinhahi hr bat yad rehty,mild
aj dinner kha hon dil ek sukon nahi a,mild
mehromiat rat mahinn sitre ro rahe,mild
thakawat mahinn nend ni aty,mild
bechahi rehtay vo loug jinhahi hr bat yad rehty,mild
la prwahi mahinn ne apne health isues ignore kia ab badi mushkilat pahida rahe,mild
ahisi udas bethi dil hasny ghabra rahahy,mild
tumhen jab yad krta hon bhulana bhol jata hon,mild
bechahie kuch prega,mild
dino say krachi nam media say sun ajeb c bechaeni rahi the phir achanak say geo khabr di kuty katny say aek halak tw ahsas hony lga waqae krachi zikr k bina media roti naseb nahi hoty,mild
nahi br mayosi hogi phir adat je,mild
feling ajeb si bechayny,mild
hr pal lagta jahise zindagi mayos dia keun hr ummed bikhr gayi hahy,mild
mujhe chahie case thawajuh du lekin mere apne masle mujhe distract rahe,mild
chaldi say bayan krdein bechahie say intezr rahe,mild
zindagi dukh taklef nakami naumedi drd zakhm werani jahise alfaz lgta sabt hogahi hen hal rasta dikhahi nhi deta,mild
dunia sab bri mehromyat,mild
sust hokr apne asignments postpone deta hon,mild
yadon teri yun bahta tanhayi dil siskta na jane mayosi lamhon dilodimag mahinn ulajta naumedgi tere ishq phir haq wafa mangta written by pretirajkotia zididilmanena sonysab sonyliv kunalkrankapor tvshow,mild
hosle kami dil mahinn ek drd bayan nahi sakta,mild
judahi meri ankhon rone majbor kia,mild
itna udas rehta lekin mere ghr walon koi fraq nahi is bat,mild
ankhon mahinn chhupi mayosi hr muskurahat bhi rukawat banaty,mild
rozana jaldi utha nahi khud hr roshni chhin gayi lagty,mild
badqismati ap terf dekhta tu mayosi inteha jati apki biasnes unmatch bhahy,mild
itnay dukh mahin rona a ra,mild
naumedi gunah pr bi suxh ye gunah roj hahy,mild
lanati umed is naumedi behtr,mild
teri ichchha gayi purifir udasho gaye,mild
behis lamhon mahinn ne apne asal ap kho dia,mild
kisiko bura bhala bol dia toh shorry thoda bechahi ajkal backfotpunch hrdikchahr gurshabad,mild
thaka hon dil mahinn ek bechahi jise bayan nahi sakta,mild
keon naumedi brh hahi mayosi phel hahy,mild
actually bechayni c rehti phr like hua hga kb ayega person dubra kal prso mahina sal tb tk intzr rehta phr ahik time ata insan bhul jta,mild
bholne bimri common chuki kam nikalte dunia bhol hahy,mild
br bohat ziada naumed hogaye,mild
sust hokr apne future lie nahi plan krta,mild
bechahi ye nazr nahi aya hahi desperation brh hahi mery,mild
mehromi meri zindagi mahinn andhera bhr dia,mild
rat bhr nend nahi ayi sochkr mera hoga,mild
nend ati hae chahi why fck am so bechahy,mild
us meri bmri thawajuh nahi dy,mild
kisi apne dil dukane drd achanak fel nhi hotabas dhere dhere ahista ahista badhta rehta hahion stop rukta nhii nhi to life us stage ma jaha rona ata hahia hii or fel hona hahibas or bas udas,mild
thak hu bro,mild
sab tawajo hasil chahta lekin nahi deta,mild
meri bimri waja mahinn use thawajuh nahi pa hu,mild
jab mahinne use apne sapne bayan kia usne mujhe thawajuh nahi dy,mild
meri bhrti wazan koi mujhe psnd nahy,mild
smjhne smjhne uljhan azad hn m js m ku h uska dikh h,mild
jawani sajda akelapan nakamia mustaqbil muskilat siskian thakawat naumedi nakam mohabbat nakam dostian tanay adhori khawahishahi zimadrian pata nahi kia kia seny ly je rahy,mild
itni udas chehre per mila nahin,mild
aj kal zeyada bechahie andr dam jhutt jerahe hahy,mild
filmon mahinn dekhne shoq mere kuch time kam gaya lagta dilchaspi kamy,mild
tery sang guzr jaye umer ju baqi has do zra khul kahyy udas,mild
behis meri sochon tora,mild
ahisi udas chahi dil pe,mild
headache thakawat headache due thakawat whatever it it drahining,mild
bechahi rehty woh log jinhahi her bat yad rehty,mild
bad mods no nods what this mehromyat meri jan,mild
kisi dil dukhaya krahin skta ap bahizri bola ek lafz kisi rat bhr sonay de,mild
bechahi ye nazr nahi aya hahi desperation brh hahi mery,mild
dil samjhana mushkil sakta lekin usko bholna zrory,mild
dawahi leni aj bhut tension,mild
month lagega kal din bholne,mild
samay ulajhao bhra hahi humahinn iske samna hoga,mild
bechahie phir say bechahy,mild
adab wahan janwron bhi bus behis,mild
umed sehr hahi humahin naumedi sahy,mild
aj mujhe bahut susti mehsos rahi kuch krne bilkul mod nahy,mild
lagta tu bholne nhi dega,mild
la prwahi mahinn apne important documents kho die,mild
zindagi sakht mayusi hogahy,mild
mohabbat talash mahinn hr kadam thokr kha hon zindagi mayos hokr,mild
bhahi bechayni rahi meku,mild
ajeb si bechayni kisi khone ahsas kitni sre drd feling bullywod plotted kill sr,mild
mayosi dusra nam umedy,mild
job presure mahinn mere hobbies lie bilkul waqt nahi bachta dilchaspi kamy,mild
nend toti jaldi utha nahi rat bhr tanhahi mujhe ghera lagta,mild
aj sham mei bohat udas phir mene chahiii bnahii udas apna mehman bnaya,mild
sbse bda muhra establishment prvez ilahi samjta but afren us bnde us unbelievable perform kia abi tk kisi b umed nahi k itna suffer skta i really appreciate him baki bat mayusi to hm mayus tb hn ge jis din khan gv up kre,mild
bechahi allah mujhe sabr,mild
srdion sham mahinn ajeb sa sannata udas bechahi si jahise galat raha jahise trahin chut hahy,mild
us meri bmri thawajuh nahi dy,mild
lol mahromi mahin je rahe,mild
kal bechahi khahir jane dete,mild
office mahinn kam krte krte susti ehsas hahi energy bost krne treqa chahie,mild
udas khud ni badal skty,mild
behis kal bohot sochne bad sab zahir hogya,mild
bada dr lagra hahirat nend bhi yahi sab chalta,mild
nend uthny bad ajeb si thakwat hoty,mild
hr waqt udas rehta mahinn,mild
sab tawajo hasil chahta lekin nahi deta,mild
kahise samjhe udas meri mahin gham mahin hasata rehta,mild
dukh bat ke sal itny behis bebas jehad frz chuka hmry log bachy shahed rhy hahi musalmano yakja k tot pro tmhry sat mery rabb taqat hajago musalmano jago,mild
itne ajeb udas wal mosam,mild
teri ichchha gayi purifir udasho gaye,mild
mayosi kufr but phir mayosi si dil,mild
mis spaces himat nahi hoti dil krta space banane or susti hahy,mild
mahinne dru chakhna kha to bhok ni lag rhi dinner lie,mild
this shows our mehromyat tbhbr itni low set krdi ab copied chale,mild
hr rat tanhahi mahinn zindagi mayos hokr ansu baha hon,mild
bechahie phir say bechahy,mild
kon kehta ham tabah nahi meri brbadi bas gawah nahi sab dekhte mujhe muskurate hue keu rone lie jagah nahy,mild
fir may jet jayega umed naumed c rkhy,mild
behis lamhe mere dil cho lia,mild
thakan rahi dil mahinn ek gham dil bayan nahy,mild
uljhan hti na tute hn lkn ghr m itna sunaya hy katne jate hn,mild
radio sunty hoye aj bechahi fel hoty,mild
sirf ghammo tawajo dete,mild
ruchikokcha meri naumedgi ye dikha dia mujhe mujh jahisa gum mila tujhe tu shikeaton hahi befikriaton me teri shayri ye sikha dia mujhemujh jahisa lafz mila tujhe nehalsahny,mild
jitna hnstii hon bad my utna rona prhta hahiiy,mild
jaldi krwahin election ham bhout bechahie hyn,mild
mehromiat mere dil kat chhoda,mild
post krdo yr thodi si tasalli jayegi wrna bohat bechaeny,mild
dr lagda be prwahi da,mild
dunia sri susti ahik traf usi traf,mild
behis insan trah ne us awaz suna lekin usay pehchana nahy,mild
meri mayusi meri ankhon nazr nahi athi usko,mild
shahid thek kehti hn ap lekin meri kmzori sbko real smjh leta or hr br mayosii huy,mild
beqrri dil ek ajeb sa dukh dia,mild
zyada khanay adat waja wazan bhr hahi mera,mild
bas bechayni dil mahin agayi bas bechayni khatam hojaye ham,mild
meri la prwahi mujhe musibat mahinn dal dia,mild
toh office time rona atha,mild
behis meri zindagi udas bana dia,mild
ap mayosi hui doctor sahb,mild
meri roh behis dil mahinn gehra dukh,mild
hr naye din sath aur sitam bhra fahisla milta aur mayosi alam brhata,mild
kuch dino note ke mujse tawajuh nahi di ja rahi kisi kam,mild
behis kal bohot sochne bad sab zahir hogya,mild
kahise unhe samjhaye unki auda meri nigahon badi mayosiat si hoti jab humre jazbaton sawal uthati hahi lekin shikayat krein to se jinhe khuda banaya hi shaq bahithe,mild
bas das bes sal lie sona taki thakawat thakawat mit jaye,mild
to story laga bhi uljhan hoti as if im exposing myself way to much cant stop overthinking unles until delete it,mild
pados sukon nahi bechahie hr khush hone kilie preshan hahy,mild
haqeqatan mahinn mujhe mehsos hahi mahinn be prwahi mahinn jab mahinne fahisla lia,mild
her muamle men zawal shikr prla drja behis,mild
usne mere khayalat samajhne lie thawajuh nahi dy,mild
month mulk bechahie and pata nahi hoga es mulk allah jald sab behtr kre,mild
khataon maf krke mahinne apne dil usko bholna irada kia,mild
dunia berahmi mujhe mayos bana dia insaniat kea hal,mild
eid st day p sad nahi hote shetan sad hahi aj udas strt hhh,mild
yr bholne koshish rahi hon,mild
phr isko dekhny mehrom,mild
drd izhr mushkil gaya hr ansu zindagi mayos hahy,mild
jab ab tanha hu sri batahin yad athe aur rona ajata,mild
la prwahi bike chalana road accidents sabab ban,mild
aj kam tawajuh nahi pa hon keunki mere dimag mahinn aur raha,mild
zindah hii kab thay baserat say mehrom to ham thae,mild
mahromi drd dil mahinn chhupa ankhon mahinn,mild
jo andr ajeb c udas iska krun,mild
mayosi dusra nam umedy,mild
jane hm modh p a gye age socho bechayni peche socho yadein,mild
kab ya a rahe hhad dete n jane prte busy homere bahana atesay prey honahe dekh pata bechahie hone lagate bahanakhone dr bana hua kea apko nahe lagata koe gunner bhe govt nahe deya bahut chinta hote w kro,mild
rona gotta go,mild
mera sunday esi tension guzr jita ke kl monde,mild
mere sawalon jawab milte jate lekin shayad mujhe dilchaspi kamy,mild
toh rone lie pahida hue,mild
hr ik jism ghayal hr ik ruuh pyasii nigahon men uljhan dilon men udas dunia ya alamebadhawasi dunia agr bhi jae kea sahir shahir ahik iamrana joshiamitabhevo namalum munafali sukon adubhrty,mild
birthdays festivals na chahte huye udas keon aty,mild
badi mahromi mahin avahilable nahy,mild
meri ankhon mahinn mahromi ehsas jahise kisi sab chen lia,mild
pata nahi sab toh bhol hu lekin usko nahi bhol pa,mild
raste chalte hue mahinne mehsos kia ke kabhikabhi fahisla lene mahinn thoda waqt lagta,mild
beqrr hokr dil ek ajeb si gham ehsas,mild
beqrri hr chez rangin hone rok dia,mild
so true when someone say khana khake ao energy ayegi mujhe susti aty,mild
kahi salon mehromi dost yr milne ab dukh ho,mild
uljhan hti na tute hn lkn ghr m itna sunaya hy katne jate hn,mild
itna mayos gaya ke kuch samj nahi rha,mild
waqt lgega isko bholne,mild
rona gotta go,mild
bechahi khatam nahi rahy,mild
rat bhr mehromiat mahinn meri roh kanp hahy,mild
mehromiat mere dil tofan mahinn dal dia,mild
meri ankhon mahinn dekha gayi udas mujh dilchaspi kami drust krty,mild
yadon teri yun bahta tanhayi dil siskta na jane mayosi lamhon dilodimag mahinn ulajta naumedgi tere ishq phir haq wafa mangta written by pretirajkotia zididilmanena sonysab sonyliv kunalkrankapor tvshow,mild
chawal sabzi lagta jahise khana tasteles gaya jahise meri zindagy,mild
bhahi rahisi nahi naumidi is jayada ummid sakte is to modi bap ni krega,mild
der future wife kithy mr ae eni be prwahy,mild
sust hokr apne responsibilities bhagta hon,mild
office mahinn la prwahi kam krne asr team performance pad,mild
mayosii huii aj bohat,mild
rona mera muqadr,mild
udas depresion tabhi bnda itna limited jaya nazr nhi aya,mild
sene mahinn sulagte rman ankhon mahinn udas chhahy,mild
jab us tawajo kami thodi si khudbakhud a gayi ankhon nami thodi si ashfaq husein,mild
uske jane mehromi meri zindagi sunsan dia,mild
uske twets dekhne bhi mehrom q kee us mujhe block dia hahy,mild
beqrr dil kuch samajh nahi a hr pal lagta tanha,mild
bechahi allah mujhe sabr,mild
subah hogayi abhi nend rahy,mild
to thakawat oper sir drd nice combo,mild
kam khanay adat meri taqat chhin lia,mild
matlab bholne koshish rahe bhi bhukte,mild
la prwahi mahinn apne important documents kho die,mild
kafi der tak man bechahi rehta bachpan jahisi khusi bilkul hoti ahise milne pr kt crude gold g ring mile ek month gya ahise rkh dia krna h pta ni pahnna bilkul h,mild
toh office time rona atha,mild
sohr tu udas waja phuch leta,mild
buhat dukh sath aug ghuzr rhi ak ajeb se udas dil veido rula dea,mild
jaldi utha nahi ankhon mahinn gehra sa dukh,mild
ha dekha tha mene khahir naya nahi mujhe rone do,mild
beqrri hr chez rangin hone rok dia,mild
apne drd mahinn behis gaya,mild
kam khanay adat meri energy ghata mujhe susti ehsas dilaya,mild
g bos batayein krna boht zorr bhok lagi e,mild
sham agr ghr bahr niklun bechayni hone lagty,mild
sust hokr apne responsibilities bhagta hon,mild
dil udas keun hojty,mild
fir bhok lgne wali elvishyadav maggie bhej do wc chakkr khana khaya,mild
tawajo milni waja depresion mahinn chali gayy,mild
mahromi shahid kabhi khatam paye kam kam hasrat khatam ho jaty,mild
rangen khayalo uljhan jaha,mild
fakedhoka naumidimerominafrtsb to mery asasins,mild
zyada khanay adat waja wazan bhr hahi mera,mild
muskurahat mahinn apne dukh bholna chahta hon,mild
mehromi meri zindagi mahinn andhera bhr dia,mild
ek bekr banda,mild
khana padega wrna cravings badhega to aur chidchida jaunga,mild
maskhray kitna ahsasay mahromy,mild
susti wajah mahinne subah workout mis dia,mild
stuck betwen bechahi nahi mje chahi nahy,mild
beqrri mahinn guzra hr lamha dil chho hahy,mild
itni asani mera pir bhol,mild
wahina ratbhr nhi soyi ab subah bechahi krrakha,mild
this shows our mehromyat tbhbr itni low set krdi ab copied chale,mild
meri mehromiat mujhe tanha dia,mild
abhi mera kahi mind ni rha bechahi rahi mujhe yad rahi usky,mild
aj mujhe us bohot mayos dia kuch krne dil nahi raha,mild
thak tha mujse lad lad srkalam krke khud aya hon,mild
why do people commit suicide log khdkushi krty hymausi naumidi depr,mild
zindagi naumidi bhri pady,mild
bechahi sirf he wajah sakti wo allah dory,mild
naumedi mayusi mtlb ahik lkin ap level py is chz mei mubtala wo differ krta hy,mild
je je bilkol sahi kaha ap tabhi abhi tak mehrom hn,mild
zindagi sakht mayusi hogahy,mild
worst feling sometimes bahizri so dangerous that ignore avoid most favorite person life find solace serenity by sheding ters alone,mild
itni asani mera pir bhol,mild
hr dawat mahinn zyada khanay adat mera weight badha dia,mild
zindagi mahinn age badhne fahisla krne mahinne us drd bholna chuna,mild
ktna bechahi dilll kese btayein,mild
kahisi uljhan pahida krdi apne,mild
leja badal chidchida sa rahata thode din khrab rahe aur bat nahin logon shikayat rahti hahi ki pahle jahisa nahin mahinn pahle kahisa mujhe kuchh yad nahin,mild
mahromi rahi hahibalke gunaho jazbat pahida rahe behtr yahi ke jab tak itmenan tab tak avoid kia jaye keuke agr ap anjane mahinn hram kha lete ho ap hram khane gunah bhale nahi hoga lekin hram taser to bahr hal,mild
khati nahi aur wazan bhr hahy,mild
susti mahinn rehkr apne crer bhi nuksan pahuncha hon,mild
mehromyat inteha bas link bhejie ap fraghat mahinn hon,mild
thakwat ye alam k gla dbaye mout jaye,mild
tension rahy,mild
bechaeni si chayi huvi kea ghamezulm ki mere hath pathna shuru hogaye,mild
same depresion rona tab bi lekin itna n jitna twet n rulya or hr mint bad rulya hahi koi video dekh ly,mild
yadon mahinn kho akelepan mahinn rone silsila shuru gaya,mild
sacha dost kon aj kal jisy millo mayusi hoty,mild
meri roh behis dil mahinn gehra dukh,mild
feling ajeb si bechayny,mild
bhok lagrhi mujhe,mild
so true when someone say khana khake ao energy ayegi mujhe susti aty,mild
bechayni kab jaye giiiiiiy,mild
udas depresion tabhi bnda itna limited jaya nazr nhi aya,mild
ghr mahinn ronay tak privacy nhi milty,mild
apne khialat bohot udas,mild
yad toh nend nhi ati nend toh sre khawab uske,mild
bas bechayni dil mahin agayi bas bechayni khatam hojaye ham,mild
same depresion rona tab bi lekin itna n jitna twet n rulya or hr mint bad rulya hahi koi video dekh ly,mild
rat bhr mehromiat mahinn meri roh kanp hahy,mild
judahi meri ankhon rone majbor kia,mild
bechahi si mei bekhabr sa sangenghalty,mild
judahi meri ankhon rone majbor kia,mild
dr lagda be prwahi da,mild
eid st day p sad nahi hote shetan sad hahi aj udas strt hhh,mild
bhahi bht uljhan hoti fel uncomfortable,mild
cant slep because this bechayni wtf,mild
hr naya project mere ek challenge lekin br lag hahi dilchaspi kami hahy,mild
birthdays festivals na chahte huye udas keon aty,mild
dil kay rastay kesii thokr mene khahii totay khwab sray eik mayosii hahii chahiy,mild
